"","resource","consumer"
"579","Calanoides acutus","Protomyctophum bolini"
"580","Calanoides acutus","Protomyctophum choriodon"
"581","Calanoides acutus","Rosacea plicata"
"582","Calanoides acutus","Sagitta gazellae"
"583","Calanoides acutus","Sagitta marri"
"584","Calanoides acutus","Salpa thompsoni"
"585","Calanoides acutus","Scaphocalanus australis"
"586","Calanoides acutus","Scaphocalanus farrani"
"587","Calanoides acutus","Slosarczykovia circumantarctica"
"588","Calanoides acutus","Solmundella bitentaculata"
"589","Calanoides acutus","Stoloteuthis leucoptera"
"590","Calanoides acutus","Stygiomedusa gigantea"
"591","Calanoides acutus","Themisto gaudichaudii"
"592","Calanoides acutus","Thysanoessa macrura"
"593","Calanoides acutus","Thysanoessa vicina"
"594","Calanoides acutus","Vanadis"
"595","Calanoides acutus","Zanclonia weldoni"
"596","Calanus propinquus","Alacia hettacra"
"597","Calanus propinquus","Atolla wyvillei"
"598","Calanus propinquus","Austrinoecia isocheira"
"599","Calanus propinquus","Bathyteuthis abyssicola"
"600","Calanus propinquus","Batoteuthis skolops"
"601","Calanus propinquus","Beroe"
"602","Calanus propinquus","Borostomias antarcticus"
"603","Calanus propinquus","Brachioteuthis picta"
"604","Calanus propinquus","Callianira"
"605","Calanus propinquus","Calycopsis borchgrevinki"
"606","Calanus propinquus","Candacia"
"607","Calanus propinquus","Corycaeus"
"608","Calanus propinquus","Crossota brunnea"
"609","Calanus propinquus","Cyclothone"
"610","Calanus propinquus","Cyphocaris faurei"
"611","Calanus propinquus","Cyphocaris richardi"
"612","Calanus propinquus","Dimophyes arctica"
"613","Calanus propinquus","Diphyes antarctica"
"614","Calanus propinquus","Electrona antarctica"
"615","Calanus propinquus","Euchirella rostromagna"
"616","Calanus propinquus","Eudoxoides spiralis"
"617","Calanus propinquus","Eukrohnia hamata"
"618","Calanus propinquus","Euphausia frigida"
"619","Calanus propinquus","Euphausia superba"
"620","Calanus propinquus","Euphausia triacantha"
"621","Calanus propinquus","Gaetanus tenuispinus"
"622","Calanus propinquus","Galiteuthis glacialis"
"623","Calanus propinquus","Gigantocypris muelleri"
"624","Calanus propinquus","Gilia reticulata"
"625","Calanus propinquus","Gonatus antarcticus"
"626","Calanus propinquus","Gymnoscopelus bolini"
"627","Calanus propinquus","Gymnoscopelus braueri"
"628","Calanus propinquus","Gymnoscopelus nicholsi"
"629","Calanus propinquus","Halicreas minimum"
"630","Calanus propinquus","Heterorhabdus austrinus"
"631","Calanus propinquus","Hippopodiidae"
"632","Calanus propinquus","Krefftichthys anderssoni"
"633","Calanus propinquus","Marrus antarcticus"
"634","Calanus propinquus","Mastigoteuthis"
"635","Calanus propinquus","Megalocranchia"
"636","Calanus propinquus","Muggiaea bargmannae"
"637","Calanus propinquus","Nannobrachium achirus"
"638","Calanus propinquus","Neognathophausia gigas"
"639","Calanus propinquus","Notolepis coatsi"
"640","Calanus propinquus","Pandea rubra"
"641","Calanus propinquus","Pantachogon haeckeli"
"642","Calanus propinquus","Paraeuchaeta antarctica"
"643","Calanus propinquus","Paraeuchaeta barbata"
"644","Calanus propinquus","Paraeuchaeta biloba"
"645","Calanus propinquus","Paraeuchaeta rasa"
"646","Calanus propinquus","Paraphyllina ransoni"
"647","Calanus propinquus","Periphylla periphylla"
"648","Calanus propinquus","Phronima sedentaria"
"649","Calanus propinquus","Pleuragramma antarcticum"
"650","Calanus propinquus","Pleurobrachia"
"651","Calanus propinquus","Pleuromamma abdominalis"
"652","Calanus propinquus","Pleuromamma antarctica"
"653","Calanus propinquus","Pleuromamma robusta"
"654","Calanus propinquus","Primno macropa"
"655","Calanus propinquus","Protomyctophum bolini"
"656","Calanus propinquus","Protomyctophum choriodon"
"657","Calanus propinquus","Pyrostephos vanhoeffeni"
"658","Calanus propinquus","Rosacea plicata"
"659","Calanus propinquus","Sagitta gazellae"
"660","Calanus propinquus","Sagitta marri"
"661","Calanus propinquus","Salpa thompsoni"
"662","Calanus propinquus","Scaphocalanus australis"
"663","Calanus propinquus","Scaphocalanus farrani"
"664","Calanus propinquus","Slosarczykovia circumantarctica"
"665","Calanus propinquus","Solmundella bitentaculata"
"666","Calanus propinquus","Stoloteuthis leucoptera"
"667","Calanus propinquus","Stygiomedusa gigantea"
"668","Calanus propinquus","Themisto gaudichaudii"
"669","Calanus propinquus","Thysanoessa macrura"
"670","Calanus propinquus","Thysanoessa vicina"
"671","Calanus propinquus","Vanadis"
"672","Calanus propinquus","Zanclonia weldoni"
"673","Callianira","Pleurobrachia"
"674","Calycopsis borchgrevinki","Boroecia antipoda"
"675","Calycopsis borchgrevinki","Borostomias antarcticus"
"676","Calycopsis borchgrevinki","Cyclothone"
"677","Calycopsis borchgrevinki","Cyphocaris faurei"
"678","Calycopsis borchgrevinki","Cyphocaris richardi"
"679","Calycopsis borchgrevinki","Eurythenes obesus"
"680","Calycopsis borchgrevinki","Gigantocypris muelleri"
"681","Calycopsis borchgrevinki","Hyperia macrocephala"
"682","Calycopsis borchgrevinki","Lucicutia"
"683","Calycopsis borchgrevinki","Parandania boecki"
"684","Calycopsis borchgrevinki","Scina"
"685","Calycopsis borchgrevinki","Stygiomedusa gigantea"
"686","Candacia","Alacia hettacra"
"687","Candacia","Atolla wyvillei"
"688","Candacia","Austrinoecia isocheira"
"689","Candacia","Bathyteuthis abyssicola"
"690","Candacia","Batoteuthis skolops"
"691","Candacia","Beroe"
"692","Candacia","Borostomias antarcticus"
"693","Candacia","Brachioteuthis picta"
"694","Candacia","Callianira"
"695","Candacia","Calycopsis borchgrevinki"
"696","Candacia","Candacia"
"697","Candacia","Corycaeus"
"698","Candacia","Crossota brunnea"
"699","Candacia","Cyclothone"
"700","Candacia","Cyphocaris faurei"
"701","Candacia","Cyphocaris richardi"
"702","Candacia","Dimophyes arctica"
"703","Candacia","Diphyes antarctica"
"704","Candacia","Electrona antarctica"
"705","Candacia","Euchirella rostromagna"
"706","Candacia","Eudoxoides spiralis"
"707","Candacia","Eukrohnia hamata"
"708","Candacia","Euphausia frigida"
"709","Candacia","Euphausia superba"
"710","Candacia","Euphausia triacantha"
"711","Candacia","Gaetanus tenuispinus"
"712","Candacia","Galiteuthis glacialis"
"713","Candacia","Gigantocypris muelleri"
"714","Candacia","Gilia reticulata"
"715","Candacia","Gonatus antarcticus"
"716","Candacia","Gymnoscopelus bolini"
"717","Candacia","Gymnoscopelus braueri"
"718","Candacia","Gymnoscopelus nicholsi"
"719","Candacia","Halicreas minimum"
"720","Candacia","Heterorhabdus austrinus"
"721","Candacia","Hippopodiidae"
"722","Candacia","Krefftichthys anderssoni"
"723","Candacia","Marrus antarcticus"
"724","Candacia","Mastigoteuthis"
"725","Candacia","Megalocranchia"
"726","Candacia","Muggiaea bargmannae"
"727","Candacia","Nannobrachium achirus"
"728","Candacia","Neognathophausia gigas"
"729","Candacia","Notolepis coatsi"
"730","Candacia","Pandea rubra"
"731","Candacia","Pantachogon haeckeli"
"732","Candacia","Paraeuchaeta antarctica"
"733","Candacia","Paraeuchaeta barbata"
"734","Candacia","Paraeuchaeta biloba"
"735","Candacia","Paraeuchaeta rasa"
"736","Candacia","Paraphyllina ransoni"
"737","Candacia","Periphylla periphylla"
"738","Candacia","Petalidium foliaceum"
"739","Candacia","Phronima sedentaria"
"740","Candacia","Pleuragramma antarcticum"
"741","Candacia","Pleurobrachia"
"742","Candacia","Pleuromamma abdominalis"
"743","Candacia","Pleuromamma antarctica"
"744","Candacia","Pleuromamma robusta"
"745","Candacia","Primno macropa"
"746","Candacia","Protomyctophum bolini"
"747","Candacia","Protomyctophum choriodon"
"748","Candacia","Rosacea plicata"
"749","Candacia","Sagitta gazellae"
"750","Candacia","Sagitta marri"
"751","Candacia","Salpa thompsoni"
"752","Candacia","Scaphocalanus australis"
"753","Candacia","Scaphocalanus farrani"
"754","Candacia","Sergestes"
"755","Candacia","Slosarczykovia circumantarctica"
"756","Candacia","Solmundella bitentaculata"
"757","Candacia","Stoloteuthis leucoptera"
"758","Candacia","Stygiomedusa gigantea"
"759","Candacia","Themisto gaudichaudii"
"760","Candacia","Thysanoessa macrura"
"761","Candacia","Thysanoessa vicina"
"762","Candacia","Vanadis"
"763","Candacia","Zanclonia weldoni"
"764","Ceratium","Appendicularia"
"765","Ceratium","Calanoides acutus"
"766","Ceratium","Calanus propinquus"
"767","Ceratium","Clio piatkowskii"
"768","Ceratium","Clio pyramidata"
"769","Ceratium","Cyphocaris faurei"
"770","Ceratium","Cyphocaris richardi"
"771","Ceratium","Euphausia frigida"
"772","Ceratium","Euphausia superba"
"773","Ceratium","Eusiroides stenopleura"
"774","Ceratium","Gaetanus tenuispinus"
"775","Ceratium","Metridia gerlachei"
"776","Ceratium","Metridia lucens"
"777","Ceratium","Microcalanus pygmaeus"
"778","Ceratium","Microsetella norvegica"
"779","Ceratium","Oithona frigida"
"780","Ceratium","Oithona similis"
"781","Ceratium","Pleuromamma abdominalis"
"782","Ceratium","Pleuromamma antarctica"
"783","Ceratium","Racovitzanus antarcticus"
"784","Ceratium","Rhincalanus gigas"
"785","Ceratium","Salpa thompsoni"
"786","Ceratium","Scaphocalanus australis"
"787","Ceratium","Scolecithricella minor"
"788","Ceratium","Thysanoessa vicina"
"789","Ceratium","Vanadis"
"790","Ceratium","Vibilia antarctica"
"791","Chaetoceros","Acantharea"
"792","Chaetoceros","Antarctomysis maxima"
"793","Chaetoceros","Appendicularia"
"794","Chaetoceros","Calanoides acutus"
"795","Chaetoceros","Calanus propinquus"
"796","Chaetoceros","Candacia"
"797","Chaetoceros","Clio piatkowskii"
"798","Chaetoceros","Clio pyramidata"
"799","Chaetoceros","Corycaeus"
"800","Chaetoceros","Cyphocaris faurei"
"801","Chaetoceros","Cyphocaris richardi"
"802","Chaetoceros","Euphausia frigida"
"803","Chaetoceros","Euphausia superba"
"804","Chaetoceros","Eusiroides stenopleura"
"805","Chaetoceros","Foraminifera"
"806","Chaetoceros","Gaetanus tenuispinus"
"807","Chaetoceros","Hyperia macrocephala"
"808","Chaetoceros","Hyperiella antarctica"
"809","Chaetoceros","Hyperiella dilatata"
"810","Chaetoceros","Limacina helicina"
"811","Chaetoceros","Limacina retroversa"
"812","Chaetoceros","Lucicutia"
"813","Chaetoceros","Metridia gerlachei"
"814","Chaetoceros","Metridia lucens"
"815","Chaetoceros","Microcalanus pygmaeus"
"816","Chaetoceros","Microsetella norvegica"
"817","Chaetoceros","Nematocarcinus lanceopes"
"818","Chaetoceros","Oithona frigida"
"819","Chaetoceros","Oithona similis"
"820","Chaetoceros","Oncaea curvata"
"821","Chaetoceros","Pasiphaea scotiae"
"822","Chaetoceros","Pelagobia longicirrata"
"823","Chaetoceros","Pleuromamma abdominalis"
"824","Chaetoceros","Pleuromamma antarctica"
"825","Chaetoceros","Podocopida"
"826","Chaetoceros","Primno macropa"
"827","Chaetoceros","Pyrostephos vanhoeffeni"
"828","Chaetoceros","Racovitzanus antarcticus"
"829","Chaetoceros","Rhincalanus gigas"
"830","Chaetoceros","Rhynchonereella bongraini"
"831","Chaetoceros","Salpa thompsoni"
"832","Chaetoceros","Scaphocalanus australis"
"833","Chaetoceros","Scolecithricella minor"
"834","Chaetoceros","Thysanoessa vicina"
"835","Chaetoceros","Tomopteris planktonis"
"836","Chaetoceros","Tomopteris septentrionalis"
"837","Chaetoceros","Triconia antarctica"
"838","Chaetoceros","Vanadis"
"839","Chaetoceros","Vibilia antarctica"
"840","Clio piatkowskii","Beroe"
"841","Clio piatkowskii","Callianira"
"842","Clio piatkowskii","Clione limacina"
"843","Clio piatkowskii","Electrona antarctica"
"844","Clio piatkowskii","Gigantocypris muelleri"
"845","Clio piatkowskii","Gymnoscopelus braueri"
"846","Clio piatkowskii","Gymnoscopelus nicholsi"
"847","Clio piatkowskii","Hyperia macrocephala"
"848","Clio piatkowskii","Pantachogon haeckeli"
"849","Clio piatkowskii","Pasiphaea scotiae"
"850","Clio piatkowskii","Protomyctophum bolini"
"851","Clio piatkowskii","Sagitta gazellae"
"852","Clio piatkowskii","Solmundella bitentaculata"
"853","Clio piatkowskii","Spongiobranchaea australis"
"854","Clio pyramidata","Beroe"
"855","Clio pyramidata","Callianira"
"856","Clio pyramidata","Clione limacina"
"857","Clio pyramidata","Electrona antarctica"
"858","Clio pyramidata","Gigantocypris muelleri"
"859","Clio pyramidata","Gymnoscopelus braueri"
"860","Clio pyramidata","Gymnoscopelus nicholsi"
"861","Clio pyramidata","Hyperia macrocephala"
"862","Clio pyramidata","Pantachogon haeckeli"
"863","Clio pyramidata","Pasiphaea scotiae"
"864","Clio pyramidata","Protomyctophum bolini"
"865","Clio pyramidata","Sagitta gazellae"
"866","Clio pyramidata","Solmundella bitentaculata"
"867","Clio pyramidata","Spongiobranchaea australis"
"868","Clione limacina","Beroe"
"869","Clione limacina","Callianira"
"870","Clione limacina","Electrona antarctica"
"871","Clione limacina","Gigantocypris muelleri"
"872","Clione limacina","Gymnoscopelus braueri"
"873","Clione limacina","Gymnoscopelus nicholsi"
"874","Clione limacina","Hyperia macrocephala"
"875","Clione limacina","Hyperiella antarctica"
"876","Clione limacina","Hyperiella dilatata"
"877","Clione limacina","Pantachogon haeckeli"
"878","Clione limacina","Pasiphaea scotiae"
"879","Clione limacina","Protomyctophum bolini"
"880","Clione limacina","Sagitta gazellae"
"881","Clione limacina","Solmundella bitentaculata"
"882","Coccolitophorida","Appendicularia"
"883","Coccolitophorida","Clio piatkowskii"
"884","Coccolitophorida","Clio pyramidata"
"885","Coccolitophorida","Codonellopsis"
"886","Coccolitophorida","Cymatocylis"
"887","Coccolitophorida","Limacina helicina"
"888","Coccolitophorida","Lucicutia"
"889","Coccolitophorida","Salpa thompsoni"
"890","Coccolitophorida","Stenosemella"
"891","Codonellopsis","Acanthephyra pelagica"
"892","Codonellopsis","Alacia hettacra"
"893","Codonellopsis","Appendicularia"
"894","Codonellopsis","Austrinoecia isocheira"
"895","Codonellopsis","Calanoides acutus"
"896","Codonellopsis","Calanus propinquus"
"897","Codonellopsis","Cyphocaris faurei"
"898","Codonellopsis","Cyphocaris richardi"
"899","Codonellopsis","Euchirella rostromagna"
"900","Codonellopsis","Euphausia frigida"
"901","Codonellopsis","Euphausia superba"
"902","Codonellopsis","Euphausia triacantha"
"903","Codonellopsis","Gaetanus tenuispinus"
"904","Codonellopsis","Hyperiella antarctica"
"905","Codonellopsis","Hyperiella dilatata"
"906","Codonellopsis","Lucicutia"
"907","Codonellopsis","Metridia gerlachei"
"908","Codonellopsis","Metridia lucens"
"909","Codonellopsis","Nematocarcinus lanceopes"
"910","Codonellopsis","Pasiphaea scotiae"
"911","Codonellopsis","Pleuromamma abdominalis"
"912","Codonellopsis","Pleuromamma antarctica"
"913","Codonellopsis","Pleuromamma robusta"
"914","Codonellopsis","Racovitzanus antarcticus"
"915","Codonellopsis","Salpa thompsoni"
"916","Codonellopsis","Scaphocalanus australis"
"917","Codonellopsis","Scolecithricella minor"
"918","Codonellopsis","Thysanoessa macrura"
"919","Codonellopsis","Thysanoessa vicina"
"920","Codonellopsis","Vanadis"
"921","Codonellopsis","Vibilia antarctica"
"922","Corethron","Antarctomysis maxima"
"923","Corethron","Appendicularia"
"924","Corethron","Calanoides acutus"
"925","Corethron","Calanus propinquus"
"926","Corethron","Candacia"
"927","Corethron","Clio piatkowskii"
"928","Corethron","Clio pyramidata"
"929","Corethron","Corycaeus"
"930","Corethron","Cyphocaris faurei"
"931","Corethron","Cyphocaris richardi"
"932","Corethron","Euphausia frigida"
"933","Corethron","Euphausia superba"
"934","Corethron","Eusiroides stenopleura"
"935","Corethron","Eusirus perdentatus"
"936","Corethron","Foraminifera"
"937","Corethron","Gaetanus tenuispinus"
"938","Corethron","Hyperia macrocephala"
"939","Corethron","Hyperiella antarctica"
"940","Corethron","Hyperiella dilatata"
"941","Corethron","Limacina helicina"
"942","Corethron","Limacina retroversa"
"943","Corethron","Lucicutia"
"944","Corethron","Metridia gerlachei"
"945","Corethron","Metridia lucens"
"946","Corethron","Microcalanus pygmaeus"
"947","Corethron","Microsetella norvegica"
"948","Corethron","Nematocarcinus lanceopes"
"949","Corethron","Oithona frigida"
"950","Corethron","Oithona similis"
"951","Corethron","Oncaea curvata"
"952","Corethron","Pasiphaea scotiae"
"953","Corethron","Pelagobia longicirrata"
"954","Corethron","Pleuromamma abdominalis"
"955","Corethron","Pleuromamma antarctica"
"956","Corethron","Podocopida"
"957","Corethron","Primno macropa"
"958","Corethron","Pyrostephos vanhoeffeni"
"959","Corethron","Racovitzanus antarcticus"
"960","Corethron","Rhincalanus gigas"
"961","Corethron","Rhynchonereella bongraini"
"962","Corethron","Salpa thompsoni"
"963","Corethron","Scaphocalanus australis"
"964","Corethron","Scolecithricella minor"
"965","Corethron","Thysanoessa vicina"
"966","Corethron","Tomopteris planktonis"
"967","Corethron","Tomopteris septentrionalis"
"968","Corethron","Triconia antarctica"
"969","Corethron","Vanadis"
"970","Corethron","Vibilia antarctica"
"971","Corycaeus","Alacia hettacra"
"972","Corycaeus","Atolla wyvillei"
"973","Corycaeus","Austrinoecia isocheira"
"974","Corycaeus","Bathyteuthis abyssicola"
"975","Corycaeus","Batoteuthis skolops"
"976","Corycaeus","Beroe"
"977","Corycaeus","Borostomias antarcticus"
"978","Corycaeus","Brachioteuthis picta"
"979","Corycaeus","Callianira"
"980","Corycaeus","Calycopsis borchgrevinki"
"981","Corycaeus","Candacia"
"982","Corycaeus","Corycaeus"
"983","Corycaeus","Crossota brunnea"
"984","Corycaeus","Cyclothone"
"985","Corycaeus","Cyphocaris faurei"
"986","Corycaeus","Cyphocaris richardi"
"987","Corycaeus","Dimophyes arctica"
"988","Corycaeus","Diphyes antarctica"
"989","Corycaeus","Electrona antarctica"
"990","Corycaeus","Euchirella rostromagna"
"991","Corycaeus","Eudoxoides spiralis"
"992","Corycaeus","Eukrohnia hamata"
"993","Corycaeus","Euphausia frigida"
"994","Corycaeus","Euphausia superba"
"995","Corycaeus","Euphausia triacantha"
